Mamba;BENCHMARK;FOR_ROUNDS_REPS;"AMRAP in 18 minutes

5 Ring Muscle-Ups
8 Power Cleans (185/125 lb)
24 Box Jumps (30/24 in)"
Landon;BENCHMARK;FOR_ROUNDS_REPS;"AMRAP in 30 minutes

800 meter Run
24 Box Jumps (24/20 in)
11 Front Squats (155/105 lb)
2 Bar Muscle-Ups"
"Loop; Swoop; Pull and Push";BENCHMARK;FOR_ROUNDS_REPS;"AMRAP in 10 minutes

1 mile Run
Max Clean and Jerks (165/105 lb)"
WZA Triple Finale;BENCHMARK;FOR_ROUNDS_REPS;"With a Running Clock in 12 minutes

400 meter Sprint
30 Squat Cleans (135/95 lb)
20/15 Ring Muscle-ups

With remaining time find a:
1 Rep Max Snatch"
Mobloko;BENCHMARK;FOR_ROUNDS_REPS;"AMRAP in 8 minutes

30 Chest-to-Bar Pull-Ups
25 Thrusters (115/75 lb)
20 Chest-to-Bar Pull-ups
15 Thrusters (115/75 lb)
10 Bar Muscle-Ups
5 Thrusters (115/75 lb)"
Test 3;BENCHMARK;FOR_ROUNDS_REPS;"For Reps in 8 minutes

Tabata Air Squats

Rest 10 seconds, then:
Max Muscle Ups"
Open 18.1;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 20 minutes

8 Toes-to-Bars
10 Dumbbell Hang Clean-and-Jerks (50/35 lb)
14/12 calorie Row"
Open 12.1;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 7 minutes

Burpees"
Open 18.5;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 7 minutes

3 Thrusters (100/65 lb)
3 Chest-to-Bar Pull-Ups
6 Thrusters (100/65 lb)
6 Chest-to-Bar Pull-Ups
9 Thrusters (100/65 lb)
9 Chest-to-Bar Pull-Ups
If you complete the round of 9, complete a round of 12, then go on to 15, etc."
Open 16.2;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 20 minutes

Continue until 4 minutes:
25 Toes-to-Bars
50 Double-Unders
15 Squat Cleans (135/85 lb)

If completed before 4 minutes, continue until 8 minutes:
25 Toes-to-Bars
50 Double-Unders
13 Squat Cleans (185/115 lb)

If completed before 8 minutes, continue until 12 minutes:
25 Toes-to-Bars
50 Double-Unders
11 Squat Cleans (225/145 lb)

If completed before 12 minutes, continue until 16 minutes:
25 Toes-to-Bars
50 Double-Unders
9 Squat Cleans (275/175 lb)

If completed before 16 minutes, continue until 20 minutes:
25 Toes-to-Bars
50 Double-Unders
7 Squat Cleans (315/205 lb)"
Open 14.3;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 8 minutes

10 Deadlifts (135/95 lb)
15 Box Jumps (24/20 in)
15 Deadlifts (185/135 lb)
15 Box Jumps (24/20 in)
20 Deadlifts (225/155 lb)
15 Box Jumps (24/20 in)
25 Deadlifts (275/185 lb)
15 Box Jumps (24/20 in)
30 Deadlifts (315/205 lb)
15 Box Jumps (24/20 in)
35 Deadlifts (365/225 lb)
15 Box Jumps (24/20 in)"
Open 14.2;QUALIFIER;FOR_ROUNDS_REPS;"For As Long As Possible

From 0:00-3:00, 2 rounds of:
10 Overhead Squats (95/65 lb)
10 Chest-to-Bar Pull-Ups

From 3:00-6:00, 2 rounds of:
12 Overhead Squats (95/65 lb)
12 Chest-to-Bar Pull-Ups

From 6:00-9:00, 2 rounds of:
14 Overhead Squats (95/65 lb)
14 Chest-to-Bar Pull-Ups

Follow the pattern until you fail to complete both rounds."
The End;QUALIFIER;FOR_ROUNDS_REPS;"3 Parts Scored Individually

""The End 1""
AMRAP in 3 minutes
20 calorie Row 
30 Wall Ball Shots (20/14 lb)
20 Toes-to-Bars
30 Box Jumps (24 in)
20 Kettlebell Sumo Deadlift High-Pulls (108/72 lb)
30 Burpees
20 Shoulder-to-Overheads (135/95 lb)
100 ft Sled Pull

Rest 1 minute

""The End 2""
AMRAP in 6 minutes
Same workout as above

Rest 2 minutes

""The End 3""
For Time
Same workout as above"
Open 13.1;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 17 minutes

40 Burpees
30 Snatches (75/45 lb)
30 Burpees
30 Snatches (135/75 lb)
20 Burpees
30 Snatches (165/100 lb)
10 Burpees
Max Snatches (210/120 lb)"
Open 16.3;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 7 minutes

10 Power Snatches (75/55 lb)
3 Bar Muscle-Ups"
Open 15.4;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 8 minutes

3 Handstand Push-Ups
3 Cleans (185/125 lb)
6 Handstand Push-Ups
3 Cleans (185/125 lb)
9 Handstand Push-Ups
3 Cleans (185/125 lb)
12 Handstand Push-Ups
6 Cleans (185/125 lb)
15 Handstand Push-Ups
6 Cleans (185/125 lb)
18 Handstand Push-Ups
6 Cleans (185/125 lb)
21 Handstand Push-Ups
9 Cleans (185/125 lb)
Etc., following same pattern until time is up"
Open 16.4;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 13 minutes

55 Deadlifts (225/155 lb)
55 Wall-Balls (20/14 lb)
55 calorie Row
55 Handstand Push-Ups"
GG Qualifier 15.1;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 10 minutes

5 Hang Squat Cleans (155/105 lb)
7 Bar-Facing Burpees"
Open 16.1;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 20 minutes

25 ft Overhead Walking Lunges (95/65 lb)
8 Bar-Facing Burpees
25 ft Overhead Walking Lunges (95/65 lb)
8 Chest-to-Bar Pull-Ups"
Open 17.2;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 12 minutes

2 Rounds of:
50 ft Dumbbell Walking Lunges (50/35 lb)
16 Toe-to-Bars
8 Dumbbell Power Cleans (50/35 lb)
Then, 2 Rounds of:
50 ft Dumbbell Walking Lunges (50/35 lb)
16 Bar Muscle-Ups
8 Dumbbell Power Cleans (50/35 lb)"
Open 14.4;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 14 minutes

60 calorie Row
50 Toes-to-Bars
40 Wall Ball Shots (20/14 lb, 10/9 ft)
30 Cleans (135 lb)
20 Muscle-Ups"
Open 15.3;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 14 minutes

7 Muscle-Ups
50 Wall Balls (20/14 lb)
100 Double-Unders"
Open 13.2;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 10 minutes

5 Shoulder-to-Overheads (115/75 lb)
10 Deadlifts (115/75 lb)
15 Box Jumps (24/20 in)"
Open 14.1;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 10 minutes

30 Double-Unders
15 Power Snatches (75/55 lb)"
Open 13.4;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 7 minutes

3 Clean-and-Jerks (135/95 lb)
3 Toes-to-Bars
6 Clean-and-Jerks (135/95 lb)
6 Toes-to-Bars
9 Clean-and-Jerks (135/95 lb)
9 Toes-to-Bars
12 Clean-and-Jerks (135/95 lb)
12 Toes-to-Bars
If athlete completes the round of 12, go on to 15.  Complete 15, go on the 18, etc."
Regionals 9.1 (Icelandic);QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 12 minutes

5 Pull-Ups
10 Burpees
15 Kettlebell Swings (24/16 kg)
20 Double-Unders"
Open 15.2;QUALIFIER;FOR_ROUNDS_REPS;"For As Long As Possible

From 0:00-3:00, 2 rounds of:
10 Overhead Squats (95/65 lb)
10 Chest-to-Bar Pull-Ups

From 3:00-6:00, 2 rounds of:
12 Overhead Squats (95/65 lb)
12 Chest-to-Bar Pull-Ups

From 6:00-9:00, 2 rounds of:
14 Overhead Squats (95/65 lb)
14 Chest-to-Bar Pull-Ups

Follow the pattern until you fail to complete both rounds."
Open 12.2;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 10 minutes

30 Snatches (75/45 lb)
30 Snatches (135/75 lb)
30 Snatches (165/100 lb)
Max Snatches (210/120 lb)"
Open 17.3;QUALIFIER;FOR_ROUNDS_REPS;"For Reps

Prior to 8 minutes, 3 rounds of:
6 Chest-to-Bar Pull-Ups
6 Squat Snatches (95/65 lb)

Then 3 rounds of:
7 Chest-to-Bar Pull-Ups
5 Squat Snatches (135/95 lb)

* Prior to 12 minutes, 3 rounds of:
8 Chest-to-Bar Pull-Ups
4 Squat Snatches (185/135 lb)

* Prior to 16 minutes, 3 rounds of:
9 Chest-to-Bar Pull-Ups
3 Squat Snatches (225/155 lb)

* Prior to 20 minutes, 3 rounds of:
10 Chest-to-Bar Pull-Ups
2 Squat Snatches (245/175 lb)

* Prior to 24 minutes, 3 rounds of:
11 Chest-to-Bar Pull-Ups
1 Squat Snatch (265/185 lb)"
Open 11.3;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 5 minutes

Squat Clean (165/110 lb)
Jerk (165/110 lb)
"
Open 13.5;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP For As Long As Possible

15 Thrusters (100/65 lb)
15 Chest-to-Bar Pull-Ups

If 90 reps (3 rounds) are completed in under 4 minutes, time extends to 8 minutes.

If 180 reps (6 rounds) are completed in under 8 minutes, time extends to 12 minutes. Etc."
Open 12.3;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 18 minutes

15 Box Jumps (24/20 in) 
12 Push Presses (115/75 lb)
9 Toes-to-Bars"
Open 12.4;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 12 minutes

150 Wall Balls (20/14 lb)
90 Double-Unders
30 Muscle-Ups"
Open 17.4;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 13 minutes

55 Deadlifts (225/155 lb)
55 Wall Ball Shots (20/14 lb, 10/9 ft)
55 calorie Row
55 Handstand Push-Ups"
ECC Qualifiers 15.3;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 20 minutes

50 Wall Balls (20/14 lb)
50 Double-Unders
40 Box Jumps (24/20 lb)
40 Toes-to-Bar
30 Chest-to-Bar Pull-Ups
30 Bar-Facing Burpees
20 Cleans (145/100 lb)
20 Jerks (145/100 lb)
10 Snatches (145/100 lb)
10 Muscle-Ups"
Open 12.5;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 7 minutes

3 Thrusters (100/65 lb)
3 Chest-to-Bar Pull-Ups
6 Thrusters (100/65 lb)
6 Chest-to-Bar Pull-Ups
9 Thrusters (100/65 lb)
9 Chest-to-Bar Pull-Ups
If you complete the round of 9, complete a round of 12, then go on to 15, etc."
WZA Online Challenge 17.6;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 15 minutes

10-8-6-4-2 Reps of
Hang Power Cleans (ascending weight)
Lateral Over-the-Bar Burpees
Toes-to-Bars"
Open 11.1;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 10 minutes

30 Double-Unders
15 Power Snatches (75/55 lb)"
Open 11.2;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 15 minutes

9 Deadlifts (155/100 lb)
12 Push-Ups
15 Box Jumps (24/20 in)
"
Open 11.4;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 10 minutes

60 Bar Facing Burpees
30 Overhead Squats (120/90 lb)
10 Muscle-Ups"
The Motivator;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 9 minutes

Shoulder-to-Overhead (115/85 lbs)
Front-Rack Lunges (115/85 lbs)

Penalty Each Time Bar is Dropped*"
GG Qualifier 15.2;QUALIFIER;FOR_ROUNDS_REPS;"With a Running Clock in 20 minutes

From 0:00-6:00:
Establish a 1-Rep Max Snatch

From 6:00-14:00 AMRAP:
30 Double-Unders
15 Chest-to-Bar Pull-ups
30 Double-Unders
15 Toes-to-Bar

From 14:00-20:00:
Establish a 1-Rep Max Snatch"
Open 11.5;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 20 minutes

5 Power Cleans (145/105 lb)
10 Toes-To-Bars
15 Wall Balls (20/14 lb, 10/9 ft)"
Regionals 9.1 (Canada West);QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 20 minutes

10 Wall Ball Shots (20/14 lb)
10 Box Jumps (20 in)
10 Deadlifts (205/145 lb)
10 Burpees"
Open 11.6;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 7 minutes

3 Thrusters (100/65 lb)
3 Chest-to-Bar Pull-Ups
6 Thrusters (100/65 lb)
6 Chest-to-Bar Pull-Ups
9 Thrusters (100/65 lb)
9 Chest-to-Bar Pull-Ups
If you complete the round of 9, complete a round of 12, then go on to 15, etc."
GG Qualifier 17.2;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 6 minutes

6 Deadlifts (225/155 lb)
6 Bar Facing Burpees"
Team Series 17.7;QUALIFIER;FOR_ROUNDS_REPS;"For Max/Reps in 20 minutes

Partner 1:
0:00-2:00 Handstand Push-Ups
2:00-4:00 Rest
4:00-6:00 Double-Unders
6:00-8:00 Rest
8:00-10:00 1-Rep-Max Back Squat

Then, Partner 2:
10:00-12:00 1-Rep-Max Back Squat
12:00-14:00 Rest
14:00-16:00 Double-Unders
16:00-18:00 Rest
18:00-20:00 Handstand Push-Ups"
GG Qualifier 15.3;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 17 minutes

50 calorie Row
50 Wall Ball Shots (20/14 lb)
50 Shoulder to Overhead (115/85 lb)
50 Box Jumps (24/20 in)"
Team Series 17.5;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 10 minutes (with a Partner)

3 Synchronized Burpee Box Jump-Overs (24/20 in)
3 Synchronized Deadlifts (225/155 lb)
6 Synchronized Burpee Box Jump-Overs (24/20 in)
6 Synchronized Deadlifts (225/155 lb)
9 Synchronized Burpee Box Jump-Overs (24/20 in)
9 Synchronized Deadlifts (225/155 lb)

Etc., adding 3 reps to each exercise every round."
WZA Online Challenge 17.5;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 17 minutes

20 Handstand Push-Ups
20 Pistols
20 Pull-Ups
20 Wall Balls (20/14 lbs) (10ft)"
Champion Test;QUALIFIER;FOR_ROUNDS_REPS;"EOMOM in 23 minutes

1 minute Max Deadlifts (155/100 lbs)
1 minute Rest
1 minute Max Box Jump Overs (30/24"")
1 minute 1 minute Rest
1 minute Max Hang Power Cleans (155/100 lbs)
1 minute Rest
1 minute Max Muscle-Ups
1 minute Rest
1 minute Max Thrusters (155/100 lbs)
1 minute Rest
1 minute Max Row for calories
1 minute Rest

Repeat for 2 Rounds"
GG Qualifier 16.1;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 15 minutes

10 Squat Clean-and-Jerks (135/85 lb)
15 Bar-Facing Burpees
8 Squat Clean-and-Jerks (185/115 lb)
15 Bar-Facing Burpees
6 Squat Clean-and-Jerks (225/145 lb)
15 Bar-Facing Burpees
4 Squat Clean-and-Jerks (275/175 lb)
15 Bar-Facing Burpees
2 Squat Clean-and-Jerks (305/200 lb)
15 Bar-Facing Burpees
Max Reps of Squat Clean-and-Jerks (315/205 lb)"
Regionals 10.2 (Northwest);QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 2 minutes

Apollon's Axle Deadlifts

Time Cap: 90 seconds"
The Triple 8;QUALIFIER;FOR_ROUNDS_REPS;"With a Running Clock in 10 minutes

AMRAP from 0:00-6:00: 
8 Snatches (40/30 kg)
8 Toes-to-Bars
8 Box Jumps (24/20 in)

Then, from 6:00-10:00:
1 rep max Hang Snatch"
Regionals 9.1 (Dirty South);QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 8 minutes

3 minute max points Suicide Run
2 minute Rest
3 minute max rep Deadlifts (275/185 lb)"
GG Qualifier 16.3;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 12 minutes

12 Chest-to-Bar Pull-Ups
8 Deadlifts (245/165 lb)
12 Handstand Push-Ups
8 Deadlifts (245/165 lb)"
The Olympian;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 9 minutes

20 Ground-to-Overhead (95/65 lbs)
7 Bar-Facing Burpees
15 Ground-to-Overhead (135/95 lbs)
7 Bar-Facing Burpees
10 Ground-to-Overhead (155/105 lbs)
7 Bar-Facing Burpees
5 Ground-to-Overhead (185/65 lbs)
7 Bar-Facing Burpees
Max Ground-to-Overhead (225/155 lbs)"
Open 13.3;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 12 minutes

150 Wall Balls (20/14 lb)
90 Double-Unders
30 Muscle-Ups"
WZA Death by Triplet;QUALIFIER;FOR_ROUNDS_REPS;"E2MOM For As Long As Possible

8 Burpee Box Jump Overs (24/20 in)
8 Hang Power Snatches (115/80 lb)
8 Thrusters (115/80 lb)
Rest until the next 2-minute mark"
Regionals 10.2 (South Central);QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 10 minutes

5 Pull-Ups
10 Push-Ups
15 Air Squats

All with a weight vest (20/10 lb)"
GG Qualifier 17.1;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 12 minutes

10 Hang Squat Cleans (135/95 lb)
10 Front Rack Reverse Lunges (135/95 lb)
20 Chest-to-Bar Pull-Ups"
Regionals 12.5;QUALIFIER;FOR_ROUNDS_REPS;"Snatch Ladder

1 Snatch (155/105 lb)
1 Snatch (165/115 lb)
1 Snatch (175/125 lb)
1 Snatch (185/130 lb)
1 Snatch (195/135 lb)
1 Snatch (205/140 lb)
1 Snatch (215/145 lb)
1 Snatch (225/150 lb)
1 Snatch (235/155 lb)
1 Snatch (245/160 lb)
1 Snatch (255/165 lb)
1 Snatch (265/170 lb)
1 Snatch (275/175 lb)
1 Snatch (285/180 lb)
1 Snatch (295/185 lb)

20 Double Unders before each Snatch"
AGOQ 17.2;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 20 minutes

0:00-4:00:
25 Toes-to-Bars
50 Double Unders
15 Squat Cleans (135/85 lb)

If completed before 4:00, then until 8:00:
25 Toes-to-Bars
50 Double Unders
13 Squat Cleans (185/115 lb)

If completed before 8:00, then until 12:00:
25 Toes-to-Bars
50 Double Unders
11 Squat Cleans (225/145 lb)

If completed before 12:00, then until 16:00:
25 Toes-to-Bars
50 Double Unders
9 Squat Cleans (275/175 lb)

If completed before 16:00, then until 20:00:
25 Toes-to-Bars
50 Double Unders
7 Squat Cleans (315/205 lb)"
WZA Online Challenge 17.2;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 7 minutes

21-15-9 Reps of:
Deadlifts (225/155 lb)
Overhead Squats (135/105 lb)

50 Double-Unders after each Round"
AGOQ 18.3;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 20 minutes

50 Wall Ball Shots (20/14 lb in 10/9 ft)
100 Double-Unders
50 ft Handstand Walk
100 Double-Unders
50 calorie Row
100 Double-Unders
50 ft Handstand Walk
100 Double-Unders"
GG Qualifier 17.4;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 10 minutes

6 Ring Muscle-Ups
12 Shoulder-to-Overheads (155/105 lb)
15 Burpee Box Jump Overs (24/20 in)"
Regionals 10.3 (Central/South America);QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 10 minutes

Max Deadlifts (315/185 lbs)
Max Muscle-Ups"
GG Qualifier 16.2;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 17 minutes

50 calorie Row
50 Wall Ball Shots (20/14 lb)
50 Shoulder-to-Overheads (115/85 lb)
50 Box Jumps (24/20 in)"
WZA Celebrate 7;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 7 minutes

Squat Clean-and-Jerks (225/155 lb)"
GG Qualifier 15.4;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 13 minutes

10 Deadlifts (225/155 lb)
5 Ring Muscle-Ups
10 Deadlifts (255/175 lb)
5 Ring Muscle-Ups
10 Deadlifts (285/195 lb)
5 Ring Muscle-Ups
10 Deadlifts (315/215 lb)
5 Ring Muscle-Ups
10 Deadlifts (345/235 lb)
5 Ring Muscle-Ups
10 Deadlifts (375/255 lb)
Max Reps of Ring Muscle-Ups"
Regionals 9.1 (Northeast);QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 12 minutes

5 Thrusters (135/95 lb)
10 Burpees"
Regionals 9.3 (Europe);QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 20 minutes

250 meter Row
10 Burpees (8-foot target)
10 Ring Dips (shoulder below elbow)"
Regionals 9.2 (Northern California);QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 10 minutes

2 Muscle-Ups
5 Ground-to-Shoulders (185/105 lb)"
AGOQ 18.4;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 5 minutes

9 Handstand Push-Ups
6 Burpees
3 Snatches (165/115 lb)"
Regionals 10.3 (Northeast);QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 7 minutes

7 Deadlifts (225/135 lb)
7 Handstand Push-Ups
14 Box Jumps"
Regionals 10.1 (Australia);QUALIFIER;FOR_ROUNDS_REPS;"For Reps  in 5 minutes

Max Reps Ground-to-Overheads (50/30 kg)"
Regionals 10.4 (Asia);QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 9 minutes

Buy-in:
1500 meter Row

Then:
5/2 Muscle-Ups
5 Ground-to-Shoulders (155/105 lbs)"
Regionals 10.2 (Southeast);QUALIFIER;FOR_ROUNDS_REPS;"With a Running Clock in 12 minutes

20/10 Handstand Push-Ups

Then, AMRAP in remaining time:
20 Double Unders
10 Box Jumps (24 in)
10 Sandbag Lunges (60/40 lb)"
GG Qualifier 16.5;QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 14 minutes

70 Double-Unders
7 Ring Muscle-Ups
7 Snatches (155/105 lb)"
Regionals 9.3 (Dirty South);QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 8 minutes

5 Clean and Jerks
10 Chest-to-Bar Pull-Ups"
Regionals 10.5 (Australia);QUALIFIER;FOR_ROUNDS_REPS;"AMRAP in 10 minutes

6 Deadlifts (120/70 kg)
6 Clean and Jerks (60/30 kg)"
Chelsea;GIRL;FOR_ROUNDS_REPS;"EMOM in 30 minutes

5 Pull-Ups
10 Push-Ups
15 Air Squats"
Cindy;GIRL;FOR_ROUNDS_REPS;"AMRAP in 20 minutes

5 Pull-Ups
10 Push-Ups
15 Air Squats"
Mary;GIRL;FOR_ROUNDS_REPS;"AMRAP in 20 minutes

5 Handstand Push-Ups
10 Pistols (alternating legs)
15 Pull-Ups"
Nicole;GIRL;FOR_ROUNDS_REPS;"AMRAP in 20 minutes

400 Meter Run
Max Pull-Ups"
Cindy XXX;GIRL;FOR_ROUNDS_REPS;"AMRAP in 20 minutes

10 Pull-Ups
20 Push-Ups
30 Air Squats
15 Pull-Ups
30 Push-Ups
45 Air Squats
20 Pull-Ups
40 Push-Ups
60 Air Squats
25 Pull-Ups
50 Push-Ups
75 Air Squats
30 Pull-Ups
60 Push-Ups
90 Air Squats"
Lynne;GIRL;FOR_ROUNDS_REPS;"5 Rounds for Max Reps

Bench Press (bodyweight)
Pull-Ups"
Mary XXX;GIRL;FOR_ROUNDS_REPS;"AMRAP in 20 minutes

10 Handstand Push-Ups
20 Pistols (alternating legs)
30 Pull-Ups
15 Handstand Push-Ups
30 Pistols (alternating legs)
45 Pull-Ups
20 Handstand Push-Ups
40 Pistols (alternating legs)
60 Pull-Ups
25 Handstand Push-Ups
50 Pistols (alternating legs)
75 Pull-Ups
30 Handstand Push-Ups
60 Pistols (alternating legs)
90 Pull-Ups"
Row Cindy Row;GIRL;FOR_ROUNDS_REPS;"AMRAP in 20 minutes

5 Pull-Ups
10 Push-Ups
15 Air Squats
20 calorie Row"
Hard Cindy;GIRL;FOR_ROUNDS_REPS;"AMRAP in 20 minutes

5 Weighted Pull-Ups (35/25 lb)
10 Incline Push-Ups (feet on 30/24"" box)
15 Squats (with 45/35 lb plate)"
Easy Mary;GIRL;FOR_ROUNDS_REPS;"AMRAP in 20 minutes

5 Handstand Push-Ups
10 Pull-Ups
25 Air Squats"
Time Priority Diane;GIRL;FOR_ROUNDS_REPS;"Max Reps in 4 minutes 30 seconds

60 seconds of Deadlifts (225/155 lb)
60 seconds of Handstand Push-Ups
45 seconds of Deadlifts (225/155 lb)
45 seconds of Handstand Push-Ups
30 seconds of Deadlifts (225/155 lb)
30 seconds of Handstand Push-Ups"
Hotshots 19;HEROES;FOR_TIME;"6 Rounds For Time

30 Air Squats
19 Power Cleans (135/95 lb)
7 Strict Pull-Ups
400 meter Run"
The Seven;HEROES;FOR_TIME;"7 Rounds For Time

7 Handstand Push-Ups
7 Thrusters (135/95 lb)
7 Knees-to-Elbows
7 Deadlifts (245/165 lb)
7 Burpees
7 Kettlebell Swings (2/1.5 pood)
7 Pull-Ups"
Murph;HEROES;FOR_TIME;"For Time

1 mile Run
100 Pull-Ups
200 Push-Ups
300 Air Squats
1 mile Run

All with a Weight Vest (20/14 lb)"
Josie;HEROES;FOR_TIME;"For Time

1 mile Run

Then, 3 Rounds of:
30 Burpees
4 Power Cleans (155/105 lb)
6 Front Squats (155/105 lb)

Then, 1 mile Run

Wear a Weight Vest (20/14 lb)"
DT;HEROES;FOR_TIME;"5 Rounds For Time

12 Deadlifts (155/105 lb)
9 Hang Power Cleans (155/105 lb)
6 Push Jerks (155/105 lb)"
Glen;HEROES;FOR_TIME;"For Time

30 Clean-and-Jerks (135/95 lb)
1 mile Run
10 Rope Climb (15 ft)
1 mile Run
100 Burpees"
Zachary Tellier;HEROES;FOR_TIME;"For Time

10 Burpees

10 Burpees
25 Push-Ups

10 Burpees
25 Push-Ups
50 Lunges

10 Burpees 
25 Push-Ups
50 Lunges
100 Sit-Ups

10 Burpees
25 Push-Ups
50 Lunges
100 Sit-Ups
150 Air Squats"
Zeus;HEROES;FOR_TIME;"3 Rounds For Time

30 Wall Ball Shots (20/14 lb)
30 Sumo Deadlift High-Pull (75/55 lb)
30 Box Jump (20 in)
30 Push Presses (75/55 lb)
30 calorie Row
30 Push-Ups
10 Back Squat (Bodyweight)"
Tommy Mac;HEROES;FOR_TIME;"2 Rounds For Time

12 Burpees
12 Thrusters (115/75 lb)
12 Burpees
12 Power Snatches (115/75 lb)
12 Burpees
12 Push Jerks (115/75 lb)
12 Burpees
12 Hang Squat Cleans (115/75 lb)
12 Burpees
12 Overhead Squats (115/75 lb)"
Loredo;HEROES;FOR_TIME;"6 Rounds For Time

24 Air Squats
24 Push-Ups
24 Walking Lunges
400 meter Run"
Lumberjack 20;HEROES;FOR_TIME;"For Time

20 Deadlifts (275/185 lb)
400 meter Run
20 Kettlebell Swings (2/1.5 pood)
400 meter Run
20 Overhead Squats (115/75 lb)
400 meter Run
20 Burpees
400 meter Run
20 Chest-to-Bar Pull-Ups
400 meter Run
20 Box Jumps (24/20 in)
400 meter Run
20 Dumbbell Squat Cleans (45/35 lb)
400 meter Run"
Whitten;HEROES;FOR_TIME;"5 Rounds For Time

22 Kettlebell Swings (2/1.5 pood)
22 Box Jumps (24/20 in)
400 meter Run
22 Burpees
22 Wall Ball Shots (10/9 ft, 20/14 lb)"
Schmalls;HEROES;FOR_TIME;"For Time

800 meter Run

Then 2 Rounds of:
50 Burpees
40 Pull-Ups
30 Pistols
20 Kettlebell Swings (1.5/1 pood)
10 Handstand Push-Ups

Then, 800 meter Run"
Chris Kyle;HEROES;FOR_TIME;"3 Rounds for Time

40 Kettlebell Swings (53/35 lb)
40 Box Jumps (24/20 in)
40 Thrusters (65/45 lb)
40 Elevated Push-ups (feet on 24/18 in box)"
Devil of Ramadi V2;HEROES;FOR_TIME;"4 Rounds for Time (with a Partner)

8 Man Makers (50/35 lb) / Plank Hold
20 Deadlifts (275/205 lb) / Wall Sit
24 One-Arm Dumbbell Thrusters (50/30 lb) / Scissor Kicks

Cash out:
500 Double-Unders / Row"
